Time: 19/19:5:36 Arduino 0: 
Time: 19/19:5:36 Arduino 0: 0: 271.41,1: 252.77,2: 240.47,3: 231.33,4: 222.89,5: 216.21,6: 212.34
Time: 19/19:5:50 Arduino 0: 0: 297.42,1: 288.98,2: 282.30,3: 274.92,4: 266.48,5: 259.80,6: 251.37
Time: 19/19:5:51 Arduino 0: 0: 299.53,1: 292.85,2: 284.06,3: 277.38,4: 269.65,5: 261.56,6: 254.53
Time: 19/19:5:51 Arduino 0: 0: 300.59,1: 293.91,2: 287.23,3: 278.79,4: 271.41,5: 263.67,6: 254.88
Time: 19/19:5:51 Arduino 0: 0: 300.59,1: 294.61,2: 286.88,3: 281.60,4: 272.46,5: 264.38,6: 258.05
Time: 19/19:5:51 Arduino 0: 0: 300.59,1: 294.26,2: 287.93,3: 280.55,4: 274.22,5: 265.78,6: 257.70
Time: 19/19:5:51 Arduino 0: 0: 299.88,1: 294.26,2: 287.93,3: 281.95,4: 273.16,5: 266.48,6: 259.10
Time: 19/19:5:51 Arduino 0: 0: 300.59,1: 294.61,2: 287.58,3: 281.25,4: 274.92,5: 265.78,6: 259.45
Time: 19/19:5:51 Arduino 0: 0: 287.23,1: 282.30,2: 280.20,3: 276.68,4: 270.00,5: 264.73,6: 257.70
Time: 19/19:5:51 Arduino 0: 0: 264.38,1: 266.48,2: 265.78,3: 265.43,4: 263.32,5: 257.70,6: 254.53
Time: 19/19:5:51 Arduino 0: 0: 262.97,1: 260.86,2: 259.80,3: 257.70,4: 255.59,5: 253.13,6: 248.20
Time: 19/19:5:51 Arduino 0: 0: 263.32,1: 259.45,2: 255.23,3: 254.18,4: 251.02,5: 247.50,6: 245.74
Time: 19/19:5:51 Arduino 0: 0: 262.97,1: 258.75,2: 255.23,3: 250.66,4: 248.20,5: 245.04,6: 241.17
Time: 19/19:5:51 Arduino 0: 0: 262.97,1: 259.45,2: 254.18,3: 251.02,4: 246.09,5: 242.93,6: 240.12
Time: 19/19:5:51 Arduino 0: 0: 263.32,1: 259.10,2: 254.53,3: 249.61,4: 246.80,5: 241.52,6: 238.36
Time: 19/19:5:52 Arduino 0: 0: 263.32,1: 258.40,2: 254.18,3: 250.31,4: 244.69,5: 241.88,6: 237.66
Time: 19/19:5:52 Arduino 0: 0: 262.97,1: 259.45,2: 254.18,3: 249.61,4: 245.74,5: 240.12,6: 237.66
Time: 19/19:5:52 Arduino 0: 0: 262.97,1: 258.40,2: 254.88,3: 249.96,4: 245.04,5: 241.52,6: 235.90
Time: 19/19:5:52 Arduino 0: 0: 263.32,1: 259.10,2: 253.48,3: 249.96,4: 245.39,5: 240.12,6: 237.30
Time: 19/19:5:52 Arduino 0: 0: 263.32,1: 258.40,2: 254.53,3: 249.26,4: 245.04,5: 240.82,6: 235.55
Time: 19/19:5:52 Arduino 0: 0: 262.97,1: 258.75,2: 253.48,3: 250.31,4: 244.69,5: 240.12,6: 237.30
Time: 19/19:5:52 Arduino 0: 0: 263.32,1: 258.75,2: 254.53,3: 249.26,4: 245.74,5: 240.82,6: 235.55
Time: 19/19:5:52 Arduino 0: 0: 265.78,1: 260.51,2: 255.23,3: 251.02,4: 245.04,5: 240.82,6: 236.25
Time: 19/19:5:52 Arduino 0: 0: 268.59,1: 263.67,2: 257.34,3: 251.72,4: 247.50,5: 240.82,6: 236.95
Time: 19/19:5:52 Arduino 0: 0: 271.76,1: 265.78,2: 260.51,3: 254.53,4: 248.20,5: 243.63,6: 237.30
Time: 19/19:5:52 Arduino 0: 0: 274.57,1: 269.30,2: 261.56,3: 256.64,4: 251.02,5: 243.63,6: 240.12
Time: 19/19:5:52 Arduino 0: 0: 278.09,1: 271.41,2: 265.78,3: 258.75,4: 252.42,5: 246.80,6: 239.77
Time: 19/19:5:52 Arduino 0: 0: 280.55,1: 274.57,2: 267.19,3: 261.91,4: 254.53,5: 247.85,6: 242.93
Time: 19/19:5:52 Arduino 0: 0: 283.36,1: 276.68,2: 270.35,3: 262.97,4: 257.34,5: 250.31,6: 243.28
Time: 19/19:5:53 Arduino 0: 0: 285.82,1: 279.14,2: 271.76,3: 266.48,4: 258.40,5: 252.07,6: 245.74
Time: 19/19:5:53 Arduino 0: 0: 288.98,1: 281.95,2: 274.57,3: 267.54,4: 261.56,5: 253.48,6: 247.15
Time: 19/19:5:53 Arduino 0: 0: 291.45,1: 284.06,2: 277.38,3: 270.70,4: 262.27,5: 256.64,6: 248.55
Time: 19/19:5:53 Arduino 0: 0: 293.91,1: 287.58,2: 279.14,3: 272.46,4: 265.43,5: 256.64,6: 251.02
Time: 19/19:5:53 Arduino 0: 0: 297.07,1: 290.04,2: 283.01,3: 275.27,4: 266.84,5: 260.16,6: 251.37
Time: 19/19:5:53 Arduino 0: 0: 299.88,1: 293.20,2: 284.41,3: 278.09,4: 269.65,5: 261.21,6: 255.23
Time: 19/19:5:53 Arduino 0: 0: 300.59,1: 293.91,2: 287.23,3: 279.14,4: 271.76,5: 264.02,6: 255.23
Time: 19/19:5:53 Arduino 0: 0: 300.94,1: 294.61,2: 286.88,3: 281.25,4: 272.46,5: 264.38,6: 258.05
Time: 19/19:5:53 Arduino 0: 0: 299.88,1: 294.26,2: 287.93,3: 280.90,4: 274.22,5: 265.78,6: 258.05
Time: 19/19:5:53 Arduino 0: 0: 300.23,1: 294.26,2: 287.58,3: 281.95,4: 273.16,5: 266.48,6: 259.10
Time: 19/19:5:53 Arduino 0: 0: 300.23,1: 294.61,2: 287.58,3: 281.25,4: 274.92,5: 265.78,6: 259.45
Time: 19/19:5:53 Arduino 0: 0: 283.36,1: 280.55,2: 278.79,3: 275.27,4: 269.65,5: 264.38,6: 256.99
Time: 19/19:5:53 Arduino 0: 0: 264.02,1: 266.13,2: 265.43,3: 265.43,4: 262.62,5: 257.70,6: 254.53
Time: 19/19:5:54 Arduino 0: 0: 262.62,1: 260.86,2: 259.80,3: 257.34,4: 255.23,5: 252.77,6: 247.85
Time: 19/19:5:54 Arduino 0: 0: 262.97,1: 259.80,2: 255.59,3: 254.18,4: 250.66,5: 247.50,6: 245.74
Time: 19/19:5:54 Arduino 0: 0: 262.97,1: 259.10,2: 255.23,3: 251.02,4: 248.55,5: 245.04,6: 241.52
Time: 19/19:5:54 Arduino 0: 0: 262.97,1: 258.40,2: 254.18,3: 251.02,4: 246.09,5: 243.28,6: 240.12
Time: 19/19:5:54 Arduino 0: 0: 262.27,1: 258.75,2: 254.18,3: 249.26,4: 246.45,5: 241.52,6: 238.36
Time: 19/19:5:54 Arduino 0: 0: 262.62,1: 258.40,2: 253.83,3: 249.96,4: 244.69,5: 241.88,6: 237.30
Time: 19/19:5:54 Arduino 0: 0: 263.32,1: 259.10,2: 253.48,3: 249.61,4: 245.39,5: 240.12,6: 237.66
Time: 19/19:5:54 Arduino 0: 0: 263.32,1: 258.40,2: 254.53,3: 249.26,4: 244.69,5: 241.17,6: 235.55
Time: 19/19:5:54 Arduino 0: 0: 263.32,1: 259.10,2: 253.48,3: 249.96,4: 245.04,5: 239.77,6: 237.30
Time: 19/19:5:54 Arduino 0: 0: 262.97,1: 258.75,2: 254.53,3: 248.91,4: 245.04,5: 240.47,6: 235.20
Time: 19/19:5:54 Arduino 0: 0: 263.32,1: 258.75,2: 253.48,3: 249.96,4: 244.34,5: 240.12,6: 236.60
Time: 19/19:5:54 Arduino 0: 0: 263.32,1: 259.10,2: 254.53,3: 248.91,4: 245.74,5: 240.12,6: 235.55
Time: 19/19:5:54 Arduino 0: 0: 266.48,1: 261.21,2: 255.94,3: 251.37,4: 245.04,5: 241.17,6: 236.60
Time: 19/19:5:54 Arduino 0: 0: 269.30,1: 264.38,2: 258.05,3: 252.42,4: 247.85,5: 241.17,6: 237.30
Time: 19/19:5:55 Arduino 0: 0: 272.46,1: 266.13,2: 260.86,3: 254.88,4: 248.55,5: 243.98,6: 237.30
Time: 19/19:5:55 Arduino 0: 0: 274.92,1: 269.65,2: 262.27,3: 256.99,4: 251.37,5: 244.34,6: 240.47
Time: 19/19:5:55 Arduino 0: 0: 278.44,1: 272.11,2: 266.13,3: 259.10,4: 253.13,5: 247.15,6: 240.47
Time: 19/19:5:55 Arduino 0: 0: 280.90,1: 274.92,2: 267.54,3: 262.62,4: 254.88,5: 248.55,6: 243.98
Time: 19/19:5:55 Arduino 0: 0: 283.71,1: 277.38,2: 270.70,3: 263.32,4: 258.05,5: 251.02,6: 243.98
Time: 19/19:5:55 Arduino 0: 0: 286.52,1: 279.84,2: 272.81,3: 267.19,4: 258.75,5: 252.77,6: 246.80
Time: 19/19:5:55 Arduino 0: 0: 288.63,1: 283.01,2: 275.63,3: 268.59,4: 262.62,5: 254.18,6: 248.20
Time: 19/19:5:55 Arduino 0: 0: 292.15,1: 284.77,2: 278.09,3: 271.41,4: 262.97,5: 257.34,6: 249.61
Time: 19/19:5:55 Arduino 0: 0: 294.61,1: 288.63,2: 279.84,3: 273.52,4: 266.48,5: 258.40,6: 252.77
Time: 19/19:5:55 Arduino 0: 0: 297.77,1: 290.74,2: 284.06,3: 276.33,4: 268.59,5: 261.56,6: 253.13
Time: 19/19:5:55 Arduino 0: 0: 300.23,1: 294.26,2: 285.82,3: 279.84,4: 271.76,5: 263.67,6: 258.05
Time: 19/19:5:55 Arduino 0: 0: 301.29,1: 294.96,2: 288.98,3: 281.60,4: 275.27,5: 268.24,6: 260.86
Time: 19/19:5:55 Arduino 0: 0: 300.23,1: 295.66,2: 290.04,3: 285.47,4: 277.73,5: 271.41,6: 266.48
Time: 19/19:5:56 Arduino 0: 0: 300.94,1: 297.42,2: 292.50,3: 286.88,4: 281.60,5: 273.87,6: 267.54
Time: 19/19:5:56 Arduino 0: 0: 300.59,1: 295.31,2: 290.74,3: 286.17,4: 278.79,5: 272.81,6: 265.78
Time: 19/19:5:56 Arduino 0: 0: 300.94,1: 293.20,2: 286.52,3: 280.55,4: 274.57,5: 266.13,6: 260.16
Time: 19/19:5:56 Arduino 0: 0: 279.14,1: 277.03,2: 275.63,3: 272.46,4: 268.24,5: 264.38,6: 258.40
Time: 19/19:5:56 Arduino 0: 0: 263.67,1: 266.13,2: 265.43,3: 266.13,4: 264.02,5: 260.16,6: 258.40
Time: 19/19:5:56 Arduino 0: 0: 262.97,1: 261.56,2: 260.86,3: 259.10,4: 257.70,5: 255.94,6: 252.07
Time: 19/19:5:56 Arduino 0: 0: 262.62,1: 261.21,2: 256.64,3: 255.59,4: 252.77,5: 250.31,6: 249.26
Time: 19/19:5:56 Arduino 0: 0: 262.62,1: 260.16,2: 256.99,3: 253.13,4: 251.72,5: 248.20,6: 245.39
Time: 19/19:5:56 Arduino 0: 0: 262.97,1: 259.45,2: 255.23,3: 252.42,4: 247.85,5: 245.39,6: 242.58
Time: 19/19:5:56 Arduino 0: 0: 263.67,1: 259.10,2: 254.18,3: 249.61,4: 246.80,5: 242.23,6: 239.77
Time: 19/19:5:56 Arduino 0: 0: 262.62,1: 258.40,2: 254.18,3: 249.96,4: 245.04,5: 242.23,6: 237.66
Time: 19/19:5:56 Arduino 0: 0: 263.32,1: 259.10,2: 253.13,3: 249.26,4: 245.39,5: 239.77,6: 237.66
Time: 19/19:5:56 Arduino 0: 0: 263.32,1: 258.05,2: 254.18,3: 248.55,4: 243.63,5: 240.12,6: 234.49
Time: 19/19:5:56 Arduino 0: 0: 263.32,1: 258.40,2: 252.77,3: 248.91,4: 243.63,5: 238.71,6: 235.55
Time: 19/19:5:57 Arduino 0: 0: 263.67,1: 258.75,2: 253.83,3: 247.85,4: 243.98,5: 239.06,6: 233.79
Time: 19/19:5:57 Arduino 0: 0: 263.67,1: 258.75,2: 253.48,3: 249.61,4: 243.28,5: 239.06,6: 234.84
Time: 19/19:5:57 Arduino 0: 0: 264.02,1: 259.10,2: 254.18,3: 249.61,4: 245.04,5: 239.06,6: 234.49
Time: 19/19:5:57 Arduino 0: 0: 265.78,1: 261.21,2: 255.59,3: 250.66,4: 244.34,5: 240.47,6: 234.84
Time: 19/19:5:57 Arduino 0: 0: 269.65,1: 264.38,2: 257.34,3: 252.07,4: 247.15,5: 240.12,6: 236.25
Time: 19/19:5:57 Arduino 0: 0: 273.16,1: 266.48,2: 260.86,3: 254.53,4: 247.85,5: 243.28,6: 236.25
Time: 19/19:5:57 Arduino 0: 0: 275.63,1: 270.00,2: 262.27,3: 257.34,4: 250.66,5: 243.98,6: 239.41
Time: 19/19:5:57 Arduino 0: 0: 278.44,1: 272.11,2: 266.13,3: 258.75,4: 252.77,5: 246.80,6: 239.77
Time: 19/19:5:57 Arduino 0: 0: 281.95,1: 275.27,2: 267.89,3: 262.97,4: 255.94,5: 249.61,6: 244.69
Time: 19/19:5:57 Arduino 0: 0: 284.77,1: 278.44,2: 272.11,3: 264.73,4: 259.10,5: 251.37,6: 243.98
Time: 19/19:5:57 Arduino 0: 0: 286.52,1: 279.14,2: 271.41,3: 264.73,4: 255.94,5: 249.26,6: 241.52
Time: 19/19:5:57 Arduino 0: 0: 289.34,1: 281.95,2: 273.52,3: 266.13,4: 259.80,5: 251.37,6: 245.39
Time: 19/19:5:57 Arduino 0: 0: 292.85,1: 285.12,2: 278.09,3: 271.05,4: 262.62,5: 256.29,6: 248.20
Time: 19/19:5:58 Arduino 0: 0: 295.66,1: 288.98,2: 280.55,3: 274.22,4: 266.48,5: 257.70,6: 252.07
Time: 19/19:5:58 Arduino 0: 0: 298.13,1: 291.09,2: 284.06,3: 275.98,4: 268.59,5: 261.21,6: 252.07
Time: 19/19:5:58 Arduino 0: 0: 300.94,1: 293.91,2: 285.12,3: 279.14,4: 270.35,5: 261.56,6: 255.23
Time: 19/19:5:58 Arduino 0: 0: 300.94,1: 294.26,2: 287.23,3: 279.14,4: 272.11,5: 263.67,6: 255.23
Time: 19/19:5:58 Arduino 0: 0: 300.59,1: 294.26,2: 286.88,3: 280.90,4: 271.76,5: 264.38,6: 257.34
Time: 19/19:5:58 Arduino 0: 0: 299.88,1: 294.26,2: 287.23,3: 280.20,4: 273.87,5: 264.73,6: 257.70
Time: 19/19:5:58 Arduino 0: 0: 299.53,1: 293.91,2: 287.58,3: 281.25,4: 273.16,5: 266.48,6: 258.40
Time: 19/19:5:58 Arduino 0: 0: 298.48,1: 291.45,2: 285.12,3: 279.49,4: 273.16,5: 264.73,6: 259.10
Time: 19/19:5:58 Arduino 0: 0: 275.98,1: 274.57,2: 274.22,3: 271.05,4: 266.48,5: 261.91,6: 254.53
Time: 19/19:5:58 Arduino 0: 0: 263.32,1: 264.02,2: 262.27,3: 262.27,4: 259.80,5: 254.88,6: 252.42
Time: 19/19:5:58 Arduino 0: 0: 262.62,1: 260.16,2: 258.05,3: 255.23,4: 253.48,5: 250.66,6: 246.09
Time: 19/19:5:58 Arduino 0: 0: 262.62,1: 259.10,2: 254.88,3: 253.13,4: 248.91,5: 246.09,6: 243.98
Time: 19/19:5:58 Arduino 0: 0: 262.62,1: 259.10,2: 254.88,3: 249.96,4: 247.85,5: 243.63,6: 240.12
Time: 19/19:5:58 Arduino 0: 0: 262.97,1: 258.75,2: 253.83,3: 250.31,4: 245.04,5: 241.88,6: 238.36
Time: 19/19:5:59 Arduino 0: 0: 263.32,1: 258.75,2: 253.48,3: 249.26,4: 245.74,5: 240.47,6: 237.66
Time: 19/19:5:59 Arduino 0: 0: 263.32,1: 258.40,2: 254.53,3: 249.96,4: 244.69,5: 241.52,6: 236.60
Time: 19/19:5:59 Arduino 0: 0: 262.97,1: 259.10,2: 253.48,3: 249.96,4: 246.09,5: 240.47,6: 238.01
Time: 19/19:5:59 Arduino 0: 0: 263.32,1: 258.75,2: 254.88,3: 249.61,4: 245.39,5: 241.52,6: 235.90
Time: 19/19:5:59 Arduino 0: 0: 262.97,1: 258.75,2: 253.48,3: 250.31,4: 244.69,5: 240.12,6: 237.30
Time: 19/19:5:59 Arduino 0: 0: 262.62,1: 258.75,2: 254.53,3: 248.91,4: 245.39,5: 240.47,6: 235.55
Time: 19/19:5:59 Arduino 0: 0: 262.97,1: 258.75,2: 253.83,3: 250.31,4: 244.34,5: 240.12,6: 236.60
Time: 19/19:5:59 Arduino 0: 0: 264.02,1: 259.80,2: 254.53,3: 249.61,4: 245.74,5: 240.12,6: 235.90
Time: 19/19:5:59 Arduino 0: 0: 267.19,1: 261.21,2: 256.29,3: 251.37,4: 245.39,5: 241.52,6: 235.90
Time: 19/19:5:59 Arduino 0: 0: 269.65,1: 264.38,2: 257.70,3: 252.42,4: 247.85,5: 241.17,6: 237.66
Time: 19/19:5:59 Arduino 0: 0: 272.81,1: 266.48,2: 260.86,3: 254.53,4: 248.55,5: 243.63,6: 236.95
Time: 19/19:5:59 Arduino 0: 0: 275.98,1: 270.35,2: 262.62,3: 257.70,4: 251.02,5: 244.34,6: 240.12
