Time: 18/13:35:46 Arduino 0: 2
Time: 18/13:35:46 Arduino 0: 0: 262.62,1: 245.39,2: 234.14,3: 226.05,4: 219.02,5: 213.40,6: 209.88
Time: 18/13:36:1 Arduino 0: 0: 332.58,1: 324.84,2: 316.05,3: 308.32,4: 298.13,5: 288.28,6: 278.44
Time: 18/13:36:1 Arduino 0: 0: 331.88,1: 325.20,2: 316.76,3: 307.62,4: 299.53,5: 288.63,6: 278.09
Time: 18/13:36:1 Arduino 0: 0: 332.93,1: 324.49,2: 317.11,3: 309.38,4: 298.13,5: 289.34,6: 279.14
Time: 18/13:36:2 Arduino 0: 0: 331.88,1: 325.55,2: 317.11,3: 308.67,4: 300.23,5: 288.63,6: 279.49
Time: 18/13:36:2 Arduino 0: 0: 325.90,1: 317.46,2: 312.54,3: 305.86,4: 297.07,5: 288.28,6: 278.09
Time: 18/13:36:2 Arduino 0: 0: 302.70,1: 301.64,2: 299.18,3: 296.37,4: 290.74,5: 282.30,6: 275.63
Time: 18/13:36:2 Arduino 0: 0: 277.73,1: 279.14,2: 281.25,3: 280.55,4: 278.09,5: 274.22,6: 266.84
Time: 18/13:36:2 Arduino 0: 0: 263.67,1: 265.08,2: 265.08,3: 266.48,4: 265.08,5: 262.27,6: 259.45
Time: 18/13:36:2 Arduino 0: 0: 262.62,1: 260.86,2: 258.75,3: 256.64,4: 255.94,5: 253.83,6: 250.66
Time: 18/13:36:2 Arduino 0: 0: 262.97,1: 259.10,2: 254.88,3: 252.77,4: 249.26,5: 247.85,6: 245.39
Time: 18/13:36:2 Arduino 0: 0: 262.62,1: 258.75,2: 253.83,3: 249.96,4: 247.15,5: 243.63,6: 241.17
Time: 18/13:36:2 Arduino 0: 0: 262.62,1: 258.05,2: 253.48,3: 249.26,4: 244.69,5: 241.88,6: 238.36
Time: 18/13:36:2 Arduino 0: 0: 263.32,1: 258.40,2: 252.77,3: 248.55,4: 244.69,5: 239.41,6: 236.95
Time: 18/13:36:2 Arduino 0: 0: 262.97,1: 257.70,2: 253.13,3: 248.20,4: 243.28,5: 239.77,6: 234.49
Time: 18/13:36:2 Arduino 0: 0: 262.27,1: 258.40,2: 252.07,3: 248.20,4: 243.28,5: 238.36,6: 234.84
Time: 18/13:36:2 Arduino 0: 0: 262.62,1: 258.40,2: 253.48,3: 247.15,4: 243.28,5: 238.36,6: 233.09
Time: 18/13:36:3 Arduino 0: 0: 262.62,1: 258.05,2: 252.42,3: 247.85,4: 242.23,5: 237.66,6: 233.79
Time: 18/13:36:3 Arduino 0: 0: 262.27,1: 258.05,2: 252.77,3: 247.15,4: 242.93,5: 237.66,6: 233.09
Time: 18/13:36:3 Arduino 0: 0: 262.97,1: 258.40,2: 252.77,3: 247.85,4: 241.88,5: 237.66,6: 233.09
Time: 18/13:36:3 Arduino 0: 0: 262.62,1: 258.40,2: 252.77,3: 247.50,4: 243.28,5: 236.60,6: 232.73
Time: 18/13:36:3 Arduino 0: 0: 263.32,1: 258.05,2: 253.13,3: 248.20,4: 242.23,5: 237.66,6: 232.38
Time: 18/13:36:3 Arduino 0: 0: 262.97,1: 258.40,2: 252.07,3: 247.85,4: 242.93,5: 236.60,6: 232.73
Time: 18/13:36:3 Arduino 0: 0: 262.97,1: 257.70,2: 253.13,3: 247.15,4: 242.23,5: 237.30,6: 231.33
Time: 18/13:36:3 Arduino 0: 0: 263.67,1: 258.40,2: 252.07,3: 247.85,4: 242.58,5: 236.95,6: 232.38
Time: 18/13:36:3 Arduino 0: 0: 263.32,1: 257.70,2: 252.77,3: 246.80,4: 242.23,5: 236.95,6: 231.33
Time: 18/13:36:3 Arduino 0: 0: 264.02,1: 258.05,2: 252.42,3: 247.85,4: 241.52,5: 236.95,6: 232.03
Time: 18/13:36:3 Arduino 0: 0: 263.32,1: 258.40,2: 252.77,3: 247.15,4: 242.58,5: 236.60,6: 231.68
Time: 18/13:36:3 Arduino 0: 0: 262.97,1: 258.05,2: 252.77,3: 247.85,4: 241.52,5: 236.95,6: 231.33
Time: 18/13:36:3 Arduino 0: 0: 262.62,1: 258.40,2: 252.07,3: 247.15,4: 242.23,5: 235.90,6: 231.68
Time: 18/13:36:3 Arduino 0: 0: 262.27,1: 257.70,2: 253.13,3: 247.15,4: 241.52,5: 236.60,6: 230.27
Time: 18/13:36:4 Arduino 0: 0: 262.62,1: 257.70,2: 251.37,3: 247.15,4: 241.88,5: 235.55,6: 231.68
Time: 18/13:36:4 Arduino 0: 0: 262.62,1: 257.34,2: 252.42,3: 246.09,4: 241.52,5: 236.25,6: 229.92
Time: 18/13:36:4 Arduino 0: 0: 263.32,1: 257.70,2: 251.72,3: 247.15,4: 241.17,5: 235.90,6: 230.98
Time: 18/13:36:4 Arduino 0: 0: 262.27,1: 258.05,2: 252.42,3: 246.09,4: 241.88,5: 235.90,6: 230.27
Time: 18/13:36:4 Arduino 0: 0: 263.32,1: 257.34,2: 251.72,3: 247.15,4: 240.47,5: 235.90,6: 230.63
Time: 18/13:36:4 Arduino 0: 0: 262.62,1: 258.05,2: 252.07,3: 246.45,4: 241.52,5: 235.20,6: 230.63
Time: 18/13:36:4 Arduino 0: 0: 262.62,1: 257.34,2: 252.77,3: 246.80,4: 241.17,5: 236.60,6: 229.92
Time: 18/13:36:4 Arduino 0: 0: 264.73,1: 260.16,2: 253.13,3: 247.85,4: 242.23,5: 235.55,6: 231.33
Time: 18/13:36:4 Arduino 0: 0: 271.76,1: 264.38,2: 257.70,3: 250.31,4: 243.98,5: 238.01,6: 230.98
Time: 18/13:36:4 Arduino 0: 0: 277.73,1: 270.00,2: 261.21,3: 254.88,4: 247.15,5: 239.77,6: 233.79
Time: 18/13:36:4 Arduino 0: 0: 282.66,1: 275.27,2: 266.84,3: 257.70,4: 250.66,5: 242.93,6: 235.20
Time: 18/13:36:4 Arduino 0: 0: 289.34,1: 280.55,2: 271.05,3: 263.32,4: 253.48,5: 246.09,6: 238.71
Time: 18/13:36:4 Arduino 0: 0: 295.66,1: 286.52,2: 276.33,3: 266.84,4: 258.75,5: 249.61,6: 241.88
Time: 18/13:36:5 Arduino 0: 0: 301.64,1: 290.74,2: 281.60,3: 272.46,4: 261.91,5: 253.83,6: 244.69
Time: 18/13:36:5 Arduino 0: 0: 306.56,1: 297.42,2: 286.17,3: 277.03,4: 267.19,5: 256.29,6: 248.55
Time: 18/13:36:5 Arduino 0: 0: 311.48,1: 302.34,2: 292.15,3: 281.95,4: 271.05,5: 261.91,6: 251.02
Time: 18/13:36:5 Arduino 0: 0: 317.81,1: 307.97,2: 296.37,3: 286.88,4: 275.98,5: 264.73,6: 255.94
Time: 18/13:36:5 Arduino 0: 0: 322.03,1: 312.89,2: 303.05,3: 290.74,4: 280.20,5: 269.30,6: 258.05
Time: 18/13:36:5 Arduino 0: 0: 327.66,1: 318.52,2: 307.27,3: 297.42,4: 284.77,5: 273.16,6: 262.97
Time: 18/13:36:5 Arduino 0: 0: 332.23,1: 323.09,2: 312.54,3: 300.94,4: 289.69,5: 277.38,6: 266.13
Time: 18/13:36:5 Arduino 0: 0: 332.93,1: 323.44,2: 314.30,3: 304.45,4: 292.15,5: 280.90,6: 269.65
Time: 18/13:36:5 Arduino 0: 0: 333.63,1: 324.49,2: 315.70,3: 305.86,4: 295.66,5: 282.66,6: 272.11
Time: 18/13:36:5 Arduino 0: 0: 332.23,1: 324.84,2: 316.05,3: 307.27,4: 296.37,5: 285.47,6: 273.87
Time: 18/13:36:5 Arduino 0: 0: 332.93,1: 325.20,2: 316.05,3: 307.62,4: 297.77,5: 286.17,6: 275.98
Time: 18/13:36:5 Arduino 0: 0: 332.23,1: 324.84,2: 317.11,3: 307.62,4: 297.77,5: 287.58,6: 275.98
Time: 18/13:36:5 Arduino 0: 0: 332.23,1: 324.84,2: 316.41,3: 308.32,4: 298.48,5: 287.93,6: 277.73
Time: 18/13:36:5 Arduino 0: 0: 332.23,1: 324.84,2: 316.76,3: 307.62,4: 299.18,5: 288.63,6: 277.38
Time: 18/13:36:6 Arduino 0: 0: 332.23,1: 324.49,2: 316.05,3: 308.67,4: 298.13,5: 288.63,6: 278.79
Time: 18/13:36:6 Arduino 0: 0: 331.88,1: 325.20,2: 316.76,3: 307.97,4: 299.53,5: 288.63,6: 278.44
Time: 18/13:36:6 Arduino 0: 0: 332.58,1: 324.84,2: 317.11,3: 309.02,4: 299.18,5: 289.34,6: 279.14
Time: 18/13:36:6 Arduino 0: 0: 323.09,1: 317.46,2: 311.13,3: 304.80,4: 297.42,5: 287.23,6: 278.44
Time: 18/13:36:6 Arduino 0: 0: 300.23,1: 299.53,2: 298.48,3: 294.96,4: 289.34,5: 282.66,6: 273.87
Time: 18/13:36:6 Arduino 0: 0: 275.63,1: 277.73,2: 278.44,3: 279.14,4: 277.03,5: 272.11,6: 267.54
Time: 18/13:36:6 Arduino 0: 0: 262.97,1: 264.38,2: 265.08,3: 264.73,4: 264.38,5: 261.91,6: 257.70
Time: 18/13:36:6 Arduino 0: 0: 262.62,1: 260.51,2: 257.34,3: 256.99,4: 254.88,5: 253.13,6: 251.02
Time: 18/13:36:6 Arduino 0: 0: 262.27,1: 259.10,2: 255.23,3: 251.37,4: 249.96,5: 247.50,6: 244.34
Time: 18/13:36:6 Arduino 0: 0: 262.27,1: 258.75,2: 253.83,3: 250.31,4: 246.09,5: 243.63,6: 241.17
Time: 18/13:36:6 Arduino 0: 0: 262.97,1: 259.45,2: 253.83,3: 248.91,4: 245.39,5: 240.82,6: 238.36
Time: 18/13:36:6 Arduino 0: 0: 262.97,1: 258.05,2: 253.83,3: 248.91,4: 243.63,5: 240.47,6: 236.25
Time: 18/13:36:6 Arduino 0: 0: 262.27,1: 258.40,2: 252.42,3: 248.20,4: 243.98,5: 238.71,6: 235.90
Time: 18/13:36:7 Arduino 0: 0: 262.62,1: 258.40,2: 253.48,3: 248.20,4: 243.28,5: 239.06,6: 233.79
Time: 18/13:36:7 Arduino 0: 0: 263.67,1: 258.40,2: 252.42,3: 248.55,4: 243.28,5: 238.01,6: 234.49
Time: 18/13:36:7 Arduino 0: 0: 262.62,1: 257.70,2: 253.13,3: 247.15,4: 243.28,5: 238.36,6: 232.73
Time: 18/13:36:7 Arduino 0: 0: 263.32,1: 258.05,2: 252.42,3: 248.20,4: 242.23,5: 238.01,6: 233.79
Time: 18/13:36:7 Arduino 0: 0: 262.62,1: 259.10,2: 252.77,3: 247.50,4: 243.28,5: 237.30,6: 232.73
Time: 18/13:36:7 Arduino 0: 0: 262.62,1: 257.34,2: 252.77,3: 247.85,4: 241.52,5: 238.01,6: 232.73
Time: 18/13:36:7 Arduino 0: 0: 262.62,1: 257.70,2: 252.07,3: 247.50,4: 242.93,5: 236.60,6: 232.73
Time: 18/13:36:7 Arduino 0: 0: 262.97,1: 257.34,2: 252.77,3: 247.50,4: 241.88,5: 237.30,6: 231.33
Time: 18/13:36:7 Arduino 0: 0: 262.97,1: 258.40,2: 251.72,3: 247.85,4: 242.23,5: 236.25,6: 232.38
Time: 18/13:36:7 Arduino 0: 0: 262.97,1: 258.05,2: 252.77,3: 246.80,4: 242.23,5: 236.95,6: 230.98
Time: 18/13:36:7 Arduino 0: 0: 263.67,1: 257.70,2: 251.72,3: 247.50,4: 241.88,5: 236.60,6: 232.03
Time: 18/13:36:7 Arduino 0: 0: 262.97,1: 258.40,2: 252.42,3: 246.45,4: 242.23,5: 236.60,6: 231.33
Time: 18/13:36:7 Arduino 0: 0: 263.32,1: 257.34,2: 252.07,3: 247.50,4: 241.17,5: 236.95,6: 231.68
Time: 18/13:36:7 Arduino 0: 0: 262.97,1: 258.40,2: 252.42,3: 246.80,4: 242.23,5: 235.90,6: 231.33
Time: 18/13:36:8 Arduino 0: 0: 262.62,1: 257.34,2: 252.77,3: 247.50,4: 241.52,5: 236.95,6: 230.98
Time: 18/13:36:8 Arduino 0: 0: 263.67,1: 257.70,2: 251.72,3: 247.50,4: 242.23,5: 235.55,6: 231.68
Time: 18/13:36:8 Arduino 0: 0: 262.97,1: 257.34,2: 252.77,3: 246.80,4: 241.52,5: 236.60,6: 229.92
Time: 18/13:36:8 Arduino 0: 0: 262.97,1: 258.05,2: 251.72,3: 247.50,4: 241.88,5: 235.90,6: 231.33
Time: 18/13:36:8 Arduino 0: 0: 262.62,1: 258.05,2: 252.42,3: 246.45,4: 241.88,5: 236.25,6: 230.27
Time: 18/13:36:8 Arduino 0: 0: 262.97,1: 257.70,2: 252.07,3: 247.15,4: 240.82,5: 235.90,6: 230.98
Time: 18/13:36:8 Arduino 0: 0: 263.67,1: 257.34,2: 252.07,3: 246.45,4: 241.88,5: 235.90,6: 230.63
Time: 18/13:36:8 Arduino 0: 0: 262.62,1: 257.34,2: 252.07,3: 246.80,4: 240.82,5: 236.25,6: 230.63
Time: 18/13:36:8 Arduino 0: 0: 263.32,1: 258.40,2: 251.72,3: 246.80,4: 241.88,5: 235.20,6: 230.63
Time: 18/13:36:8 Arduino 0: 0: 265.43,1: 260.16,2: 254.18,3: 248.20,4: 241.88,5: 236.60,6: 230.27
Time: 18/13:36:8 Arduino 0: 0: 271.76,1: 265.08,2: 257.34,3: 251.02,4: 244.34,5: 237.30,6: 232.38
Time: 18/13:36:8 Arduino 0: 0: 277.73,1: 270.35,2: 262.62,3: 254.18,4: 247.15,5: 240.47,6: 233.09
Time: 18/13:36:8 Arduino 0: 0: 284.06,1: 275.98,2: 266.48,3: 259.10,4: 250.66,5: 242.93,6: 236.60
Time: 18/13:36:9 Arduino 0: 0: 289.69,1: 280.90,2: 271.76,3: 262.62,4: 254.88,5: 246.80,6: 238.36
Time: 18/13:36:9 Arduino 0: 0: 295.31,1: 285.82,2: 276.33,3: 267.89,4: 258.05,5: 250.31,6: 241.88
Time: 18/13:36:9 Arduino 0: 0: 301.64,1: 292.15,2: 281.95,3: 272.11,4: 263.32,5: 253.13,6: 245.39
Time: 18/13:36:9 Arduino 0: 0: 306.56,1: 297.42,2: 286.88,3: 277.73,4: 266.48,5: 257.70,6: 248.20
Time: 18/13:36:9 Arduino 0: 0: 313.24,1: 302.70,2: 291.80,3: 282.30,4: 271.76,5: 260.86,6: 252.42
Time: 18/13:36:9 Arduino 0: 0: 316.76,1: 307.97,2: 297.77,3: 286.88,4: 275.98,5: 265.78,6: 254.88
Time: 18/13:36:9 Arduino 0: 0: 322.73,1: 313.95,2: 301.64,3: 292.50,4: 280.55,5: 268.95,6: 259.45
Time: 18/13:36:9 Arduino 0: 0: 328.36,1: 318.52,2: 307.97,3: 297.07,4: 285.47,5: 273.87,6: 262.27
Time: 18/13:36:9 Arduino 0: 0: 331.88,1: 322.73,2: 311.84,3: 301.99,4: 288.98,5: 277.73,6: 266.84
Time: 18/13:36:9 Arduino 0: 0: 331.88,1: 323.79,2: 314.65,3: 303.75,4: 293.20,5: 280.90,6: 269.65
Time: 18/13:36:9 Arduino 0: 0: 331.52,1: 324.49,2: 315.00,3: 306.56,4: 294.26,5: 283.36,6: 272.11
Time: 18/13:36:9 Arduino 0: 0: 331.88,1: 324.14,2: 315.70,3: 306.91,4: 296.72,5: 284.06,6: 274.57
Time: 18/13:36:9 Arduino 0: 0: 331.88,1: 324.14,2: 316.41,3: 307.27,4: 297.07,5: 286.52,6: 274.92
Time: 18/13:36:9 Arduino 0: 0: 332.58,1: 324.84,2: 316.05,3: 308.32,4: 298.48,5: 286.52,6: 277.03
Time: 18/13:36:10 Arduino 0: 0: 332.23,1: 324.49,2: 316.76,3: 307.62,4: 298.83,5: 287.93,6: 276.33
Time: 18/13:36:10 Arduino 0: 0: 332.58,1: 325.20,2: 316.05,3: 308.67,4: 298.83,5: 288.28,6: 278.44
Time: 18/13:36:10 Arduino 0: 0: 332.23,1: 325.55,2: 317.11,3: 307.62,4: 299.18,5: 288.98,6: 277.73
Time: 18/13:36:10 Arduino 0: 0: 332.58,1: 325.20,2: 317.11,3: 308.67,4: 298.48,5: 288.98,6: 279.49
Time: 18/13:36:10 Arduino 0: 0: 332.58,1: 325.55,2: 317.46,3: 309.02,4: 299.88,5: 288.98,6: 279.49
Time: 18/13:36:10 Arduino 0: 0: 320.27,1: 315.00,2: 310.78,3: 304.80,4: 296.02,5: 287.93,6: 278.09
Time: 18/13:36:10 Arduino 0: 0: 298.13,1: 296.72,2: 295.66,3: 293.55,4: 288.63,5: 280.90,6: 274.22
Time: 18/13:36:10 Arduino 0: 0: 272.46,1: 273.87,2: 276.33,3: 276.68,4: 274.92,5: 271.41,6: 265.08
Time: 18/13:36:10 Arduino 0: 0: 264.02,1: 263.32,2: 262.27,3: 263.67,4: 262.62,5: 259.80,6: 257.70
Time: 18/13:36:10 Arduino 0: 0: 262.62,1: 260.86,2: 257.70,3: 254.88,4: 254.18,5: 252.42,6: 248.91
