Time: 18/13:36:40 Arduino 0: 
Time: 18/13:36:49 Arduino 0: 0: 297.42,1: 289.34,2: 279.49,3: 272.81,4: 263.67,5: 254.53,6: 247.15
Time: 18/13:36:49 Arduino 0: 0: 296.72,1: 288.98,2: 280.90,3: 272.46,4: 264.73,5: 256.29,6: 247.50
Time: 18/13:36:49 Arduino 0: 0: 296.72,1: 288.98,2: 280.55,3: 273.52,4: 264.38,5: 256.64,6: 248.91
Time: 18/13:36:49 Arduino 0: 0: 297.07,1: 290.04,2: 281.25,3: 273.16,4: 266.13,5: 256.99,6: 249.26
Time: 18/13:36:49 Arduino 0: 0: 278.44,1: 274.22,2: 271.41,3: 267.19,4: 260.16,5: 254.53,6: 247.50
Time: 18/13:36:49 Arduino 0: 0: 263.67,1: 263.32,2: 260.51,3: 258.40,4: 254.88,5: 248.55,6: 244.34
Time: 18/13:36:49 Arduino 0: 0: 262.27,1: 259.10,2: 255.94,3: 252.77,4: 248.55,5: 245.04,6: 239.41
Time: 18/13:36:49 Arduino 0: 0: 262.97,1: 258.75,2: 252.77,3: 249.96,4: 245.74,5: 240.47,6: 237.30
Time: 18/13:36:49 Arduino 0: 0: 262.97,1: 258.05,2: 253.13,3: 247.50,4: 243.28,5: 239.41,6: 233.79
Time: 18/13:36:50 Arduino 0: 0: 262.62,1: 258.05,2: 252.07,3: 247.85,4: 242.23,5: 237.66,6: 233.44
Time: 18/13:36:50 Arduino 0: 0: 262.97,1: 258.40,2: 252.77,3: 246.45,4: 242.23,5: 236.95,6: 231.68
Time: 18/13:36:50 Arduino 0: 0: 262.62,1: 257.70,2: 252.07,3: 247.15,4: 240.82,5: 236.60,6: 231.68
Time: 18/13:36:50 Arduino 0: 0: 263.67,1: 258.05,2: 252.07,3: 246.80,4: 241.88,5: 235.55,6: 231.33
Time: 18/13:36:50 Arduino 0: 0: 262.97,1: 257.34,2: 252.42,3: 246.80,4: 241.17,5: 236.25,6: 230.63
Time: 18/13:36:50 Arduino 0: 0: 263.67,1: 258.05,2: 251.72,3: 246.80,4: 241.52,5: 235.20,6: 231.33
Time: 18/13:36:50 Arduino 0: 0: 262.97,1: 258.05,2: 252.42,3: 246.80,4: 241.17,5: 236.25,6: 229.57
Time: 18/13:36:50 Arduino 0: 0: 263.32,1: 257.70,2: 251.72,3: 247.15,4: 241.52,5: 235.55,6: 230.63
Time: 18/13:36:50 Arduino 0: 0: 262.97,1: 258.05,2: 252.42,3: 246.09,4: 241.52,5: 235.90,6: 229.57
Time: 18/13:36:50 Arduino 0: 0: 263.67,1: 258.05,2: 251.72,3: 247.15,4: 240.82,5: 235.55,6: 230.63
Time: 18/13:36:50 Arduino 0: 0: 263.67,1: 257.70,2: 252.07,3: 246.45,4: 241.52,5: 235.20,6: 229.92
Time: 18/13:36:50 Arduino 0: 0: 262.97,1: 256.99,2: 252.07,3: 246.80,4: 240.47,5: 235.55,6: 229.92
Time: 18/13:36:50 Arduino 0: 0: 263.32,1: 258.05,2: 251.72,3: 246.45,4: 241.52,5: 234.84,6: 229.92
Time: 18/13:36:50 Arduino 0: 0: 263.32,1: 257.70,2: 252.42,3: 246.80,4: 240.82,5: 235.55,6: 229.22
Time: 18/13:36:51 Arduino 0: 0: 262.97,1: 257.70,2: 251.37,3: 246.80,4: 241.17,5: 234.84,6: 230.27
Time: 18/13:36:51 Arduino 0: 0: 262.97,1: 257.70,2: 252.42,3: 245.74,4: 241.17,5: 235.55,6: 228.87
Time: 18/13:36:51 Arduino 0: 0: 263.32,1: 258.05,2: 251.72,3: 247.15,4: 240.82,5: 234.84,6: 229.92
Time: 18/13:36:51 Arduino 0: 0: 262.97,1: 258.05,2: 252.42,3: 246.09,4: 241.17,5: 235.20,6: 229.22
Time: 18/13:36:51 Arduino 0: 0: 262.97,1: 257.34,2: 251.72,3: 246.80,4: 240.47,5: 235.20,6: 229.92
Time: 18/13:36:51 Arduino 0: 0: 262.97,1: 258.40,2: 252.07,3: 246.09,4: 241.17,5: 234.49,6: 229.57
Time: 18/13:36:51 Arduino 0: 0: 263.32,1: 258.05,2: 252.07,3: 246.80,4: 240.47,5: 235.20,6: 229.22
Time: 18/13:36:51 Arduino 0: 0: 262.97,1: 258.05,2: 251.37,3: 246.80,4: 241.17,5: 234.49,6: 230.27
Time: 18/13:36:51 Arduino 0: 0: 263.67,1: 257.34,2: 252.42,3: 246.45,4: 240.82,5: 235.55,6: 228.87
Time: 18/13:36:51 Arduino 0: 0: 262.97,1: 257.70,2: 251.37,3: 246.80,4: 240.82,5: 234.84,6: 229.92
Time: 18/13:36:51 Arduino 0: 0: 262.62,1: 257.70,2: 252.07,3: 245.74,4: 241.17,5: 235.20,6: 228.87
